GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Transported,TotalSpending
1,1.0,0.0,0.0,44.0,1.0,0,1,1,1,1,3.0,78,1.0,False,3958.0
1,0.0,0.0,2.0,35.0,0.0,0,1,0,0,1,6.0,379,1.0,False,907.0
2,0.0,0.0,2.0,30.0,0.0,1,1,1,0,0,6.0,380,1.0,True,5525.0
2,0.0,0.0,0.0,13.0,0.0,1,0,0,0,0,5.0,457,1.0,False,880.0
3,2.0,0.0,2.0,45.0,1.0,1,1,0,1,0,3.0,80,1.0,False,861.0
3,2.0,1.0,2.0,4.0,0.0,0,0,0,0,0,3.0,80,1.0,True,0.0
3,2.0,1.0,2.0,21.0,0.0,0,0,0,0,0,3.0,80,1.0,True,0.0
1,0.0,0.0,2.0,20.0,0.0,0,1,1,1,0,4.0,139,0.0,False,1618.0
1,0.0,1.0,2.0,24.0,0.0,0,0,0,0,0,6.0,379,0.0,True,0.0
2,0.0,1.0,1.0,3.0,0.0,0,0,0,0,0,6.0,380,0.0,False,0.0
2,0.0,0.0,1.0,29.0,0.0,0,0,1,0,0,5.0,481,0.0,True,792.0
1,1.0,0.0,2.0,28.0,0.0,1,1,1,1,1,2.0,85,1.0,True,11846.0
1,0.0,0.0,2.0,44.0,0.0,0,1,1,1,1,6.0,381,0.0,True,907.0
1,1.0,1.0,2.0,50.0,0.0,0,0,0,0,0,3.0,71,0.0,True,0.0
1,2.0,1.0,2.0,35.0,0.0,0,0,0,0,0,5.0,482,0.0,False,0.0
1,0.0,0.0,2.0,19.0,0.0,0,0,1,1,0,5.0,483,0.0,False,645.0
1,2.0,0.0,2.0,22.0,0.0,1,0,1,0,1,4.0,141,0.0,False,954.0
1,0.0,0.0,2.0,30.0,0.0,1,0,1,0,1,5.0,484,0.0,False,923.0
1,1.0,0.0,2.0,36.0,0.0,0,1,0,1,1,3.0,81,1.0,False,12670.0
1,2.0,0.0,2.0,20.0,0.0,1,0,1,0,0,4.0,166,1.0,True,1896.0
1,0.0,0.0,0.0,22.0,0.0,0,0,1,1,0,6.0,383,0.0,True,753.0
1,0.0,0.0,0.0,22.0,0.0,0,1,0,0,1,5.0,459,1.0,False,703.0
1,1.0,1.0,1.0,32.0,0.0,0,0,0,0,0,2.0,83,0.0,True,0.0
1,0.0,0.0,2.0,35.0,0.0,1,0,1,0,0,5.0,487,0.0,False,872.0
1,0.0,0.0,0.0,41.0,0.0,0,1,0,1,0,5.0,488,0.0,False,1357.0
7,0.0,1.0,2.0,57.0,0.0,0,0,0,0,0,6.0,383,1.0,False,0.0
7,0.0,1.0,1.0,3.0,0.0,0,0,0,0,0,6.0,383,1.0,False,0.0
7,0.0,0.0,0.0,11.0,0.0,0,0,0,0,0,6.0,383,1.0,True,0.0
7,0.0,0.0,2.0,4.0,0.0,0,0,0,0,0,6.0,383,1.0,True,0.0
7,0.0,1.0,2.0,17.0,0.0,0,0,0,0,0,6.0,383,1.0,False,0.0
7,0.0,1.0,2.0,30.0,0.0,0,0,0,0,0,6.0,383,1.0,False,0.0
7,0.0,1.0,2.0,11.0,0.0,0,0,0,0,0,6.0,383,1.0,True,0.0
1,2.0,0.0,2.0,23.0,0.0,1,0,1,0,1,5.0,461,1.0,False,1854.0
1,0.0,0.0,2.0,58.0,0.0,0,1,0,1,1,4.0,142,0.0,True,1580.0
1,0.0,0.0,2.0,22.0,0.0,0,1,0,1,0,6.0,384,1.0,False,722.0
1,0.0,1.0,2.0,24.0,0.0,0,0,0,1,1,6.0,385,0.0,False,4179.0
1,0.0,0.0,2.0,20.0,0.0,1,1,0,1,0,4.0,143,0.0,False,788.0
1,1.0,1.0,2.0,37.0,0.0,0,0,0,0,0,6.0,386,0.0,True,0.0
1,0.0,0.0,2.0,49.0,0.0,1,1,0,0,0,6.0,387,0.0,False,713.0
2,0.0,0.0,2.0,46.0,0.0,0,1,0,1,1,4.0,168,1.0,False,1625.0
2,0.0,0.0,2.0,30.0,0.0,1,0,1,0,0,6.0,386,1.0,False,884.0
1,0.0,0.0,0.0,36.0,0.0,0,1,0,0,0,6.0,387,1.0,False,810.0
1,0.0,0.0,2.0,21.0,0.0,0,1,1,0,1,5.0,490,0.0,False,829.0
1,2.0,0.0,2.0,25.0,1.0,1,0,1,0,0,4.0,169,1.0,False,1173.0
1,0.0,1.0,1.0,42.0,0.0,0,0,0,0,0,6.0,388,0.0,True,0.0
1,0.0,1.0,2.0,13.0,0.0,0,0,0,0,0,6.0,389,0.0,False,0.0
1,0.0,0.0,1.0,25.0,0.0,1,0,0,1,0,6.0,388,1.0,False,884.0
4,1.0,0.0,2.0,29.0,0.0,0,1,1,1,1,2.0,86,1.0,False,4762.0
4,1.0,1.0,2.0,17.0,0.0,0,0,0,0,0,2.0,86,1.0,True,0.0
4,1.0,0.0,0.0,36.0,0.0,1,1,1,1,1,2.0,86,1.0,True,7729.0
4,1.0,1.0,2.0,44.0,0.0,0,0,0,0,0,2.0,86,1.0,True,0.0
1,2.0,1.0,2.0,18.0,0.0,0,0,0,0,0,5.0,465,1.0,True,0.0
2,0.0,0.0,0.0,22.0,0.0,1,1,0,0,1,5.0,492,0.0,False,690.0
2,0.0,1.0,2.0,22.0,0.0,0,0,0,0,0,6.0,390,0.0,True,0.0
1,0.0,1.0,2.0,43.0,0.0,0,0,0,0,0,6.0,391,0.0,True,0.0
1,0.0,0.0,2.0,29.0,0.0,1,1,1,0,0,5.0,493,0.0,True,2151.0
1,0.0,1.0,2.0,24.0,0.0,0,0,0,0,0,6.0,392,0.0,True,0.0
1,0.0,1.0,1.0,18.0,0.0,0,0,0,0,0,6.0,390,1.0,True,0.0
1,1.0,0.0,2.0,42.0,0.0,0,1,1,1,1,7.0,1,0.0,False,7411.0
1,0.0,0.0,2.0,43.0,0.0,1,0,1,0,1,6.0,391,1.0,False,1817.0
1,0.0,0.0,2.0,32.0,0.0,1,1,0,1,1,6.0,393,0.0,False,887.0
1,0.0,1.0,2.0,15.0,0.0,0,0,0,0,0,6.0,394,0.0,True,0.0
1,2.0,0.0,2.0,22.0,0.0,0,0,0,0,0,4.0,145,0.0,True,0.0
1,0.0,1.0,2.0,20.0,0.0,0,0,0,0,0,6.0,395,0.0,False,0.0
1,0.0,0.0,2.0,34.0,0.0,1,1,1,0,0,6.0,393,1.0,True,1816.0
2,2.0,1.0,2.0,70.0,0.0,0,0,0,0,0,5.0,466,1.0,True,0.0
2,2.0,1.0,2.0,18.0,0.0,0,0,0,0,0,5.0,466,1.0,True,0.0
1,1.0,1.0,2.0,26.0,0.0,0,0,0,0,0,1.0,94,1.0,True,0.0
1,0.0,0.0,2.0,17.0,0.0,1,1,1,0,1,5.0,497,0.0,False,1106.0
1,0.0,0.0,2.0,13.0,0.0,0,1,0,1,1,5.0,498,0.0,False,776.0
1,0.0,0.0,2.0,19.0,0.0,0,0,1,0,0,5.0,499,0.0,False,79.0
1,1.0,1.0,2.0,32.0,0.0,0,0,0,0,0,2.0,84,0.0,True,0.0
1,0.0,0.0,2.0,33.0,0.0,1,0,1,0,1,5.0,467,1.0,False,2789.0
1,0.0,0.0,2.0,21.0,0.0,1,0,0,0,1,5.0,501,0.0,False,799.0
1,2.0,1.0,2.0,23.0,0.0,0,0,0,0,0,5.0,503,0.0,True,0.0
1,0.0,0.0,2.0,24.0,0.0,1,1,1,0,0,5.0,504,0.0,True,777.0
1,0.0,0.0,0.0,17.0,0.0,0,1,1,0,1,5.0,468,1.0,False,876.0
1,2.0,1.0,2.0,34.0,0.0,0,0,0,0,0,5.0,505,0.0,True,0.0
1,0.0,0.0,2.0,31.0,0.0,1,1,1,0,0,3.0,72,0.0,False,1955.0
1,0.0,0.0,0.0,43.0,0.0,1,1,1,1,1,5.0,506,0.0,False,747.0
1,0.0,0.0,1.0,43.0,0.0,1,1,1,1,1,4.0,170,1.0,False,790.0
1,0.0,0.0,2.0,33.0,0.0,0,0,1,0,1,5.0,507,0.0,True,755.0
3,2.0,1.0,2.0,28.0,0.0,0,0,0,0,0,5.0,508,0.0,True,0.0
3,2.0,1.0,2.0,27.0,0.0,0,0,0,0,0,4.0,146,0.0,False,0.0
3,2.0,1.0,2.0,7.0,0.0,0,0,0,0,0,5.0,508,0.0,True,0.0
1,0.0,1.0,1.0,16.0,0.0,0,0,0,0,0,6.0,395,1.0,False,0.0
1,0.0,0.0,0.0,42.0,0.0,1,1,1,1,0,5.0,470,1.0,False,717.0
1,2.0,1.0,2.0,27.0,0.0,0,0,0,0,0,4.0,147,0.0,True,0.0
1,0.0,0.0,2.0,19.0,0.0,0,0,0,1,1,5.0,510,0.0,False,801.0
1,2.0,0.0,2.0,42.0,0.0,1,0,1,0,1,5.0,471,1.0,False,1997.0
1,0.0,1.0,1.0,13.0,0.0,0,0,0,0,0,6.0,399,0.0,False,0.0
1,0.0,1.0,2.0,16.0,0.0,0,0,0,0,0,6.0,400,0.0,True,0.0
1,0.0,0.0,2.0,21.0,0.0,1,1,1,0,0,5.0,511,0.0,True,702.0
1,0.0,1.0,1.0,28.0,0.0,0,0,0,0,0,6.0,402,0.0,True,0.0
1,0.0,1.0,2.0,69.0,0.0,0,0,0,0,0,6.0,396,1.0,False,0.0
1,0.0,1.0,1.0,15.0,0.0,0,0,0,0,0,6.0,397,1.0,False,0.0
1,0.0,0.0,2.0,48.0,0.0,1,0,1,0,0,4.0,171,1.0,False,70.0
1,0.0,0.0,2.0,42.0,0.0,0,1,1,1,0,5.0,472,1.0,False,959.0
1,2.0,0.0,2.0,42.0,0.0,1,0,1,0,1,3.0,83,1.0,False,1059.0
2,0.0,0.0,2.0,23.0,0.0,1,0,0,1,0,6.0,398,1.0,False,706.0
2,0.0,0.0,2.0,26.0,0.0,0,0,0,1,0,6.0,398,1.0,False,543.0
1,0.0,0.0,2.0,45.0,0.0,0,0,1,1,1,6.0,403,0.0,False,908.0
1,0.0,0.0,2.0,30.0,0.0,1,1,1,0,0,4.0,173,1.0,False,790.0
1,2.0,1.0,2.0,36.0,0.0,0,0,0,0,0,5.0,475,1.0,True,0.0
1,1.0,0.0,2.0,29.0,0.0,0,1,0,1,1,2.0,85,0.0,False,7243.0
1,0.0,0.0,2.0,35.0,0.0,0,0,1,0,1,5.0,512,0.0,False,1265.0
2,1.0,1.0,2.0,21.0,0.0,0,0,0,0,0,2.0,86,0.0,True,0.0
2,1.0,1.0,0.0,50.0,0.0,0,0,0,0,0,2.0,86,0.0,True,0.0
1,0.0,1.0,2.0,52.0,0.0,0,0,0,0,0,6.0,404,0.0,False,0.0
1,0.0,1.0,1.0,21.0,0.0,0,0,0,0,0,0.0,837,1.0,False,0.0
1,0.0,0.0,0.0,41.0,0.0,1,0,0,0,1,5.0,476,1.0,False,699.0
1,0.0,0.0,0.0,35.0,0.0,1,1,0,0,0,5.0,477,1.0,False,2789.0
2,0.0,0.0,2.0,26.0,0.0,1,1,1,0,1,5.0,513,0.0,False,775.0
2,0.0,0.0,2.0,17.0,0.0,1,1,1,0,1,5.0,513,0.0,False,1997.0
1,2.0,0.0,2.0,69.0,0.0,1,0,1,0,1,3.0,85,1.0,False,5508.0
1,1.0,1.0,2.0,27.0,0.0,0,0,0,0,0,1.0,72,0.0,True,0.0
1,0.0,0.0,1.0,25.0,0.0,1,1,1,0,1,6.0,401,1.0,False,4707.0
1,2.0,1.0,2.0,27.0,0.0,0,0,0,0,0,5.0,480,1.0,True,0.0
1,0.0,0.0,2.0,25.0,0.0,1,0,0,1,0,5.0,481,1.0,False,724.0
1,0.0,0.0,0.0,36.0,0.0,0,0,0,1,1,6.0,1829,0.0,False,652.0
1,0.0,0.0,2.0,14.0,0.0,1,0,1,1,0,4.0,176,1.0,False,990.0
1,1.0,1.0,0.0,27.0,0.0,0,0,0,0,0,2.0,89,1.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,1,1,0,1,1,6.0,403,1.0,False,1798.0
1,0.0,0.0,2.0,24.0,0.0,1,1,1,0,1,6.0,404,1.0,False,889.0
2,2.0,0.0,2.0,29.0,0.0,1,0,1,1,0,5.0,516,0.0,False,1288.0
2,2.0,0.0,2.0,4.0,0.0,0,0,0,0,0,5.0,516,0.0,True,0.0
2,0.0,0.0,2.0,19.0,0.0,0,1,1,1,1,4.0,149,0.0,False,787.0
2,0.0,0.0,2.0,19.0,0.0,0,1,1,1,1,4.0,149,0.0,False,788.0
3,1.0,0.0,0.0,38.0,0.0,0,1,1,1,1,0.0,19,0.0,False,13558.0
3,1.0,1.0,0.0,39.0,0.0,0,0,0,0,0,0.0,19,0.0,True,0.0
3,1.0,0.0,0.0,23.0,0.0,1,1,0,1,1,0.0,19,0.0,False,3687.0
2,1.0,1.0,0.0,57.0,0.0,0,0,0,0,0,3.0,86,1.0,True,0.0
2,1.0,1.0,2.0,18.0,0.0,0,0,0,0,0,3.0,86,1.0,True,0.0
1,0.0,0.0,2.0,43.0,0.0,0,1,1,0,0,5.0,483,1.0,False,1154.0
1,2.0,0.0,2.0,28.0,0.0,1,0,1,1,0,5.0,517,0.0,True,1467.0
2,1.0,0.0,0.0,33.0,0.0,0,1,0,1,1,2.0,91,1.0,False,16060.0
2,1.0,1.0,0.0,37.0,0.0,0,0,0,0,0,2.0,91,1.0,True,0.0
1,0.0,0.0,2.0,28.0,0.0,0,1,0,1,0,4.0,1129,0.0,False,711.0
2,1.0,0.0,0.0,28.0,1.0,1,1,0,1,1,1.0,96,1.0,False,8453.0
2,1.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1.0,96,1.0,True,0.0
1,0.0,0.0,0.0,29.0,0.0,1,1,0,1,1,6.0,406,0.0,False,809.0
2,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,2.0,87,0.0,True,0.0
2,1.0,1.0,0.0,28.0,0.0,0,0,0,0,0,2.0,87,0.0,True,0.0
1,0.0,0.0,2.0,24.0,0.0,1,1,1,0,0,5.0,485,1.0,True,1291.0
1,1.0,0.0,2.0,59.0,0.0,0,1,0,1,1,2.0,88,0.0,False,6827.0
1,2.0,1.0,2.0,43.0,0.0,0,0,0,0,0,4.0,151,0.0,False,0.0
1,2.0,1.0,2.0,20.0,0.0,0,0,0,0,0,5.0,520,0.0,True,0.0
1,1.0,1.0,0.0,23.0,0.0,0,0,0,0,0,1.0,73,0.0,True,0.0
1,1.0,1.0,0.0,27.0,0.0,0,0,0,0,0,3.0,74,0.0,True,0.0
1,1.0,1.0,0.0,38.0,0.0,0,0,0,0,0,1.0,74,0.0,True,0.0
1,0.0,1.0,1.0,38.0,0.0,0,0,0,0,0,6.0,405,1.0,True,0.0
1,2.0,0.0,2.0,48.0,0.0,1,1,1,0,0,5.0,487,1.0,True,1161.0
1,2.0,0.0,2.0,25.0,0.0,1,1,1,1,0,5.0,488,1.0,False,1925.0
1,0.0,1.0,1.0,25.0,0.0,0,0,0,0,0,6.0,407,0.0,True,0.0
2,2.0,0.0,2.0,24.0,0.0,1,1,1,0,0,5.0,489,1.0,False,2456.0
2,2.0,1.0,2.0,69.0,0.0,0,0,0,0,0,5.0,489,1.0,True,0.0
2,1.0,0.0,0.0,20.0,0.0,0,1,0,0,1,1.0,75,0.0,False,2071.0
2,1.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1.0,75,0.0,True,0.0
1,0.0,1.0,2.0,28.0,0.0,0,0,0,0,0,6.0,409,0.0,False,0.0
1,0.0,0.0,1.0,23.0,0.0,0,1,1,1,1,4.0,152,0.0,True,685.0
1,2.0,0.0,2.0,24.0,0.0,1,0,1,0,1,4.0,177,1.0,False,1378.0
1,1.0,0.0,2.0,44.0,0.0,0,1,1,1,1,1.0,77,0.0,False,4421.0
1,2.0,0.0,2.0,29.0,0.0,1,0,1,1,1,4.0,153,0.0,False,1020.0
2,1.0,0.0,0.0,6.0,0.0,0,0,0,0,0,1.0,97,1.0,True,0.0
2,1.0,0.0,2.0,42.0,0.0,1,1,0,1,1,1.0,97,1.0,False,3895.0
1,0.0,1.0,0.0,78.0,0.0,0,0,0,0,0,6.0,410,0.0,False,0.0
1,0.0,0.0,2.0,36.0,0.0,1,1,1,0,1,5.0,491,1.0,False,828.0
2,1.0,0.0,0.0,37.0,0.0,0,1,0,1,1,0.0,20,0.0,False,2964.0
2,1.0,0.0,0.0,41.0,0.0,0,1,1,1,1,0.0,20,0.0,True,17160.0
1,0.0,0.0,2.0,18.0,0.0,1,1,0,1,0,6.0,407,1.0,False,907.0
3,2.0,0.0,2.0,62.0,0.0,1,0,1,1,1,5.0,522,0.0,False,1700.0
3,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,5.0,522,0.0,True,0.0
3,2.0,0.0,2.0,55.0,0.0,1,0,1,1,0,5.0,522,0.0,False,1289.0
1,0.0,1.0,2.0,16.0,0.0,0,0,0,0,0,6.0,411,0.0,True,0.0
1,0.0,0.0,2.0,32.0,0.0,1,1,1,1,1,5.0,523,0.0,False,723.0
3,0.0,0.0,2.0,19.0,0.0,0,1,1,0,0,5.0,492,1.0,True,1128.0
3,0.0,0.0,0.0,7.0,0.0,0,0,0,0,0,6.0,408,1.0,True,0.0
3,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,6.0,408,1.0,True,0.0
1,1.0,1.0,2.0,30.0,0.0,0,0,0,0,0,3.0,87,1.0,True,0.0
2,1.0,1.0,0.0,24.0,0.0,0,0,0,0,0,1.0,78,0.0,True,0.0
2,1.0,1.0,2.0,34.0,0.0,0,0,0,0,0,1.0,78,0.0,True,0.0
1,1.0,1.0,2.0,30.0,0.0,0,0,0,0,0,2.0,92,1.0,True,0.0
4,2.0,0.0,2.0,3.0,0.0,0,0,0,0,0,5.0,525,0.0,True,0.0
4,2.0,0.0,2.0,32.0,0.0,0,0,0,0,0,5.0,525,0.0,True,0.0
4,2.0,0.0,2.0,55.0,0.0,1,0,1,0,0,5.0,525,0.0,True,1325.0
4,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,5.0,525,0.0,True,0.0
1,1.0,0.0,2.0,51.0,0.0,0,1,0,1,1,5.0,536,0.0,False,4537.0
3,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,6.0,412,0.0,True,0.0
3,0.0,0.0,2.0,21.0,0.0,1,0,0,0,0,6.0,412,0.0,False,882.0
3,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,6.0,412,0.0,False,0.0
1,0.0,0.0,2.0,19.0,0.0,1,1,0,1,1,4.0,178,1.0,False,788.0
2,2.0,1.0,2.0,24.0,0.0,0,0,0,0,0,5.0,526,0.0,True,0.0
2,2.0,0.0,2.0,20.0,0.0,1,0,1,0,0,5.0,526,0.0,False,2598.0
1,1.0,0.0,2.0,42.0,0.0,1,1,0,1,1,4.0,179,1.0,True,3125.0
2,2.0,1.0,2.0,17.0,0.0,0,0,0,0,0,5.0,527,0.0,True,0.0
2,2.0,0.0,2.0,32.0,0.0,1,0,1,0,1,4.0,155,0.0,False,1360.0
1,0.0,0.0,2.0,28.0,0.0,1,1,1,0,1,6.0,414,0.0,True,784.0
2,1.0,1.0,0.0,21.0,0.0,0,0,0,0,0,2.0,93,1.0,True,0.0
2,1.0,1.0,0.0,56.0,1.0,0,0,0,0,0,2.0,93,1.0,True,0.0
1,1.0,1.0,0.0,28.0,0.0,0,0,0,0,0,2.0,90,0.0,True,0.0
1,0.0,0.0,2.0,42.0,0.0,1,1,1,0,1,5.0,496,1.0,False,803.0
1,0.0,0.0,2.0,18.0,0.0,1,0,0,1,1,5.0,498,1.0,False,2757.0
1,0.0,0.0,2.0,24.0,0.0,1,1,0,1,0,6.0,412,1.0,False,721.0
2,0.0,0.0,2.0,20.0,0.0,1,1,1,0,1,4.0,156,0.0,False,786.0
2,0.0,0.0,2.0,22.0,0.0,1,0,0,0,1,5.0,531,0.0,False,759.0
1,0.0,0.0,2.0,22.0,0.0,1,0,1,1,0,6.0,415,0.0,False,785.0
1,0.0,0.0,1.0,21.0,0.0,0,0,0,0,0,6.0,417,0.0,False,0.0
1,0.0,0.0,2.0,28.0,0.0,1,1,1,0,0,6.0,419,0.0,True,913.0
5,1.0,1.0,2.0,26.0,0.0,0,0,0,0,0,2.0,91,0.0,True,0.0
5,1.0,1.0,0.0,50.0,0.0,0,0,0,0,0,2.0,91,0.0,True,0.0
5,1.0,0.0,2.0,26.0,0.0,0,1,0,1,1,2.0,91,0.0,False,11757.0
5,1.0,0.0,2.0,30.0,1.0,0,1,0,1,1,2.0,91,0.0,False,3577.0
5,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,2.0,91,0.0,True,0.0
3,0.0,0.0,2.0,8.0,0.0,0,0,0,0,0,6.0,420,0.0,False,0.0
3,0.0,0.0,2.0,45.0,0.0,1,1,1,0,0,6.0,420,0.0,False,839.0
3,0.0,1.0,1.0,35.0,0.0,0,0,0,0,0,6.0,420,0.0,True,0.0
2,0.0,0.0,1.0,18.0,0.0,1,1,0,1,1,5.0,499,1.0,False,636.0
2,0.0,0.0,2.0,23.0,0.0,0,1,0,1,1,6.0,413,1.0,False,817.0
2,2.0,0.0,2.0,29.0,1.0,1,0,0,1,0,3.0,75,0.0,False,861.0
2,2.0,0.0,2.0,18.0,0.0,1,1,1,0,0,3.0,75,0.0,False,3739.0
1,0.0,0.0,2.0,28.0,0.0,1,1,1,0,1,6.0,421,0.0,False,881.0
1,1.0,1.0,2.0,34.0,0.0,0,0,0,0,0,1.0,98,1.0,True,0.0
4,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.0,533,0.0,True,0.0
4,2.0,0.0,2.0,4.0,0.0,0,0,0,0,0,5.0,533,0.0,True,0.0
4,2.0,0.0,2.0,28.0,0.0,1,1,0,1,1,3.0,76,0.0,False,1056.0
4,2.0,0.0,2.0,8.0,0.0,0,0,0,0,0,5.0,533,0.0,True,0.0
2,2.0,0.0,2.0,20.0,0.0,1,0,1,1,0,3.0,77,0.0,False,3362.0
2,2.0,1.0,2.0,20.0,0.0,0,0,0,0,0,5.0,534,0.0,True,0.0
2,2.0,1.0,2.0,25.0,0.0,0,0,0,0,0,5.0,500,1.0,True,0.0
2,2.0,0.0,0.0,31.0,0.0,1,1,1,0,1,5.0,500,1.0,False,2902.0
1,2.0,0.0,2.0,37.0,0.0,1,0,1,0,1,5.0,535,0.0,False,2476.0
1,0.0,1.0,2.0,21.0,0.0,0,0,0,0,0,5.0,533,1.0,False,0.0
1,2.0,1.0,2.0,24.0,0.0,0,0,0,0,0,5.0,536,0.0,True,0.0
3,2.0,1.0,2.0,34.0,0.0,0,0,0,0,0,4.0,158,0.0,False,0.0
3,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,158,0.0,True,0.0
3,2.0,1.0,2.0,25.0,0.0,0,0,0,0,0,4.0,158,0.0,False,0.0
1,2.0,1.0,0.0,43.0,0.0,0,0,0,0,0,3.0,88,1.0,True,0.0
2,0.0,0.0,2.0,29.0,0.0,1,0,0,0,1,5.0,537,0.0,False,901.0
2,0.0,0.0,2.0,45.0,0.0,1,1,1,1,0,5.0,537,0.0,False,900.0
4,1.0,1.0,2.0,63.0,0.0,0,0,0,0,0,1.0,99,1.0,True,0.0
4,1.0,1.0,2.0,17.0,0.0,0,0,0,0,0,1.0,99,1.0,True,0.0
4,1.0,0.0,0.0,35.0,0.0,0,1,1,1,1,1.0,99,1.0,True,2451.0
4,1.0,0.0,2.0,12.0,0.0,0,0,0,0,0,1.0,99,1.0,True,0.0
1,0.0,1.0,1.0,29.0,0.0,0,0,0,0,0,6.0,416,1.0,True,0.0
1,0.0,0.0,2.0,17.0,0.0,0,1,0,0,1,5.0,541,0.0,False,822.0
1,0.0,0.0,1.0,32.0,0.0,1,0,1,0,0,6.0,424,0.0,False,528.0
1,0.0,1.0,2.0,23.0,0.0,0,0,0,0,0,4.0,159,0.0,True,0.0
1,0.0,0.0,0.0,17.0,0.0,1,0,0,0,0,5.0,504,1.0,False,2000.0
1,0.0,0.0,0.0,34.0,0.0,1,0,1,1,0,5.0,505,1.0,False,560.0
1,0.0,0.0,2.0,15.0,0.0,0,0,1,1,0,5.0,542,0.0,False,878.0
2,0.0,1.0,2.0,14.0,0.0,0,0,0,0,0,6.0,426,0.0,True,0.0
2,0.0,0.0,2.0,22.0,0.0,0,1,1,0,1,4.0,160,0.0,False,1620.0
1,0.0,0.0,2.0,19.0,0.0,1,0,1,0,1,5.0,543,0.0,False,716.0
1,0.0,0.0,1.0,40.0,1.0,0,1,1,1,1,5.0,544,0.0,False,688.0
2,1.0,1.0,0.0,25.0,0.0,0,0,0,0,0,0.0,21,0.0,True,0.0
2,1.0,0.0,0.0,51.0,0.0,0,1,0,1,1,0.0,21,0.0,False,2158.0
1,0.0,0.0,2.0,22.0,0.0,1,1,0,1,1,6.0,427,0.0,False,807.0
1,2.0,1.0,0.0,50.0,0.0,0,0,0,0,0,5.0,545,0.0,True,0.0
1,0.0,0.0,0.0,26.0,0.0,0,0,0,0,0,6.0,428,0.0,False,0.0
1,2.0,1.0,2.0,39.0,0.0,0,0,0,0,0,5.0,508,1.0,True,0.0
1,2.0,0.0,2.0,18.0,0.0,1,0,1,1,0,3.0,78,0.0,True,1968.0
1,0.0,0.0,2.0,22.0,0.0,0,0,1,1,0,6.0,419,1.0,False,808.0
1,0.0,0.0,2.0,26.0,0.0,0,1,0,1,0,4.0,181,1.0,False,788.0
1,0.0,0.0,2.0,19.0,0.0,0,0,0,0,1,5.0,510,1.0,False,1051.0
1,0.0,1.0,1.0,16.0,0.0,0,0,0,0,0,6.0,420,1.0,False,0.0
1,1.0,0.0,2.0,24.0,0.0,0,0,1,0,1,6.0,430,0.0,False,810.0
1,0.0,0.0,1.0,34.0,0.0,1,0,1,1,0,5.0,511,1.0,False,867.0
5,1.0,0.0,2.0,55.0,0.0,0,1,1,1,1,2.0,95,1.0,True,3710.0
5,1.0,0.0,2.0,42.0,0.0,1,1,0,1,1,2.0,95,1.0,False,15601.0
5,1.0,1.0,2.0,14.0,0.0,0,0,0,0,0,2.0,95,1.0,True,0.0
5,1.0,0.0,0.0,28.0,0.0,0,1,0,1,1,2.0,95,1.0,True,6045.0
5,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,2.0,95,1.0,True,0.0
1,1.0,0.0,0.0,33.0,0.0,0,1,1,1,1,1.0,80,0.0,False,9834.0
1,0.0,0.0,2.0,24.0,0.0,0,0,0,1,1,5.0,547,0.0,False,704.0
1,0.0,0.0,2.0,23.0,0.0,1,1,0,1,0,6.0,421,1.0,False,809.0
1,2.0,0.0,2.0,16.0,0.0,1,0,1,0,1,3.0,79,0.0,False,2717.0
1,0.0,1.0,2.0,36.0,0.0,0,0,0,0,0,6.0,431,0.0,False,0.0
1,1.0,1.0,0.0,44.0,0.0,0,0,0,0,0,1.0,100,1.0,True,0.0
1,0.0,0.0,2.0,22.0,0.0,0,0,1,0,1,5.0,513,1.0,True,702.0
1,0.0,1.0,2.0,30.0,0.0,0,0,0,0,0,6.0,422,1.0,False,0.0
1,0.0,0.0,2.0,20.0,0.0,0,1,1,1,1,5.0,514,1.0,False,715.0
1,0.0,0.0,2.0,21.0,0.0,1,1,1,1,0,5.0,549,0.0,False,2429.0
1,2.0,0.0,2.0,14.0,0.0,0,0,0,0,0,4.0,182,1.0,True,0.0
1,0.0,0.0,2.0,27.0,0.0,0,0,0,1,1,5.0,550,0.0,False,1217.0
2,0.0,0.0,2.0,19.0,0.0,1,1,0,1,1,5.0,515,1.0,False,758.0
2,0.0,1.0,2.0,21.0,0.0,0,0,0,0,0,6.0,423,1.0,True,0.0
1,2.0,0.0,0.0,29.0,0.0,1,1,1,0,0,5.0,551,0.0,False,2663.0
1,0.0,0.0,0.0,13.0,0.0,0,0,0,1,1,5.0,552,0.0,True,815.0
