PassengerId,n_missing,colonne_mancanti
4340_01,0,NESSUNA
4344_01,0,NESSUNA
4345_01,0,NESSUNA
4346_01,0,NESSUNA
4347_01,0,NESSUNA
4348_01,0,NESSUNA
4349_01,0,NESSUNA
4350_01,0,NESSUNA
4350_02,0,NESSUNA
4352_01,0,NESSUNA
4352_02,0,NESSUNA
4356_01,0,NESSUNA
4357_01,0,NESSUNA
4359_02,0,NESSUNA
4359_03,0,NESSUNA
4360_01,0,NESSUNA
4361_01,0,NESSUNA
4362_01,0,NESSUNA
4364_01,0,NESSUNA
4367_01,0,NESSUNA
4368_01,0,NESSUNA
4369_01,0,NESSUNA
4371_02,0,NESSUNA
4371_04,0,NESSUNA
4372_02,0,NESSUNA
4373_01,0,NESSUNA
4376_01,0,NESSUNA
4382_01,0,NESSUNA
4383_01,0,NESSUNA
4386_02,0,NESSUNA
4387_01,0,NESSUNA
4390_01,0,NESSUNA
4390_02,0,NESSUNA
4390_03,0,NESSUNA
4391_01,0,NESSUNA
4392_01,0,NESSUNA
4393_01,0,NESSUNA
4393_02,0,NESSUNA
4395_01,0,NESSUNA
4396_01,0,NESSUNA
4399_01,0,NESSUNA
4400_01,0,NESSUNA
4400_02,0,NESSUNA
4401_02,0,NESSUNA
4402_01,0,NESSUNA
4403_01,0,NESSUNA
4405_01,0,NESSUNA
4407_01,0,NESSUNA
4408_01,0,NESSUNA
4409_01,0,NESSUNA
4410_01,0,NESSUNA
4411_01,0,NESSUNA
4413_01,0,NESSUNA
4415_01,0,NESSUNA
4416_01,0,NESSUNA
4422_01,0,NESSUNA
4422_02,0,NESSUNA
4424_01,0,NESSUNA
4426_01,0,NESSUNA
4427_01,0,NESSUNA
4427_02,0,NESSUNA
4428_01,0,NESSUNA
4429_01,0,NESSUNA
4430_01,0,NESSUNA
4431_01,0,NESSUNA
4432_01,0,NESSUNA
4433_01,0,NESSUNA
4436_01,0,NESSUNA
4437_01,0,NESSUNA
4438_01,0,NESSUNA
4441_01,0,NESSUNA
4441_03,0,NESSUNA
4444_01,0,NESSUNA
4445_01,0,NESSUNA
4446_01,0,NESSUNA
4446_02,0,NESSUNA
4446_03,0,NESSUNA
4446_04,0,NESSUNA
4448_01,0,NESSUNA
4449_01,0,NESSUNA
4450_01,0,NESSUNA
4450_03,0,NESSUNA
4450_04,0,NESSUNA
4453_01,0,NESSUNA
4457_01,0,NESSUNA
4461_01,0,NESSUNA
4462_01,0,NESSUNA
4463_02,0,NESSUNA
4464_01,0,NESSUNA
4465_01,0,NESSUNA
4465_02,0,NESSUNA
4465_03,0,NESSUNA
4466_01,0,NESSUNA
4467_01,0,NESSUNA
4469_01,0,NESSUNA
4469_02,0,NESSUNA
4470_01,0,NESSUNA
4472_01,0,NESSUNA
4472_02,0,NESSUNA
4473_02,0,NESSUNA
4474_02,0,NESSUNA
4475_01,0,NESSUNA
4475_02,0,NESSUNA
4476_01,0,NESSUNA
4482_01,0,NESSUNA
4482_02,0,NESSUNA
4482_03,0,NESSUNA
4482_04,0,NESSUNA
4482_05,0,NESSUNA
4483_01,0,NESSUNA
4483_02,0,NESSUNA
4485_01,0,NESSUNA
4485_02,0,NESSUNA
4486_01,0,NESSUNA
4487_01,0,NESSUNA
4490_01,0,NESSUNA
4491_01,0,NESSUNA
4492_01,0,NESSUNA
4493_01,0,NESSUNA
4494_01,0,NESSUNA
4496_01,0,NESSUNA
4497_01,0,NESSUNA
4498_01,0,NESSUNA
4498_02,0,NESSUNA
4498_03,0,NESSUNA
4498_05,0,NESSUNA
4498_06,0,NESSUNA
4498_07,0,NESSUNA
4498_08,0,NESSUNA
4500_01,0,NESSUNA
4502_01,0,NESSUNA
4505_01,0,NESSUNA
4506_01,0,NESSUNA
4508_01,0,NESSUNA
4508_02,0,NESSUNA
4508_03,0,NESSUNA
4509_01,0,NESSUNA
4509_03,0,NESSUNA
4510_01,0,NESSUNA
4511_01,0,NESSUNA
4511_02,0,NESSUNA
4512_01,0,NESSUNA
4514_01,0,NESSUNA
4515_01,0,NESSUNA
4515_02,0,NESSUNA
4516_01,0,NESSUNA
4517_01,0,NESSUNA
4518_01,0,NESSUNA
4521_01,0,NESSUNA
4522_01,0,NESSUNA
4529_01,0,NESSUNA
4530_01,0,NESSUNA
4531_01,0,NESSUNA
4532_01,0,NESSUNA
4533_01,0,NESSUNA
4534_01,0,NESSUNA
4535_01,0,NESSUNA
4535_02,0,NESSUNA
4537_01,0,NESSUNA
4538_01,0,NESSUNA
4539_01,0,NESSUNA
4539_02,0,NESSUNA
4542_01,0,NESSUNA
4542_02,0,NESSUNA
4543_01,0,NESSUNA
4544_01,0,NESSUNA
4547_01,0,NESSUNA
4549_01,0,NESSUNA
4552_01,0,NESSUNA
4553_01,0,NESSUNA
4555_01,0,NESSUNA
4557_01,0,NESSUNA
4558_01,0,NESSUNA
4561_01,0,NESSUNA
4562_01,0,NESSUNA
4563_01,0,NESSUNA
4565_01,0,NESSUNA
4568_01,0,NESSUNA
4569_01,0,NESSUNA
4571_01,0,NESSUNA
4572_01,0,NESSUNA
4573_01,0,NESSUNA
4574_01,0,NESSUNA
4576_01,0,NESSUNA
4580_01,0,NESSUNA
4581_01,0,NESSUNA
4581_02,0,NESSUNA
4585_01,0,NESSUNA
4591_01,0,NESSUNA
4592_01,0,NESSUNA
4592_02,0,NESSUNA
4592_04,0,NESSUNA
4593_01,0,NESSUNA
4594_01,0,NESSUNA
4594_02,0,NESSUNA
4594_03,0,NESSUNA
4595_01,0,NESSUNA
4597_01,0,NESSUNA
4602_01,0,NESSUNA
4603_02,0,NESSUNA
4604_01,0,NESSUNA
4605_01,0,NESSUNA
4606_01,0,NESSUNA
4607_01,0,NESSUNA
4608_01,0,NESSUNA
4609_01,0,NESSUNA
4610_01,0,NESSUNA
4611_01,0,NESSUNA
4612_01,0,NESSUNA
4613_01,0,NESSUNA
4615_01,0,NESSUNA
4617_01,0,NESSUNA
4620_01,0,NESSUNA
4621_01,0,NESSUNA
4622_01,0,NESSUNA
4624_01,0,NESSUNA
4625_01,0,NESSUNA
4625_02,0,NESSUNA
4625_04,0,NESSUNA
4625_05,0,NESSUNA
4625_07,0,NESSUNA
4628_01,0,NESSUNA
4630_01,0,NESSUNA
4632_01,0,NESSUNA
4632_02,0,NESSUNA
4632_03,0,NESSUNA
4632_04,0,NESSUNA
4633_01,0,NESSUNA
4634_01,0,NESSUNA
4635_01,0,NESSUNA
4638_01,0,NESSUNA
4640_01,0,NESSUNA
4641_01,0,NESSUNA
4642_01,0,NESSUNA
4644_01,0,NESSUNA
4645_01,0,NESSUNA
4646_01,0,NESSUNA
4649_01,0,NESSUNA
4650_01,0,NESSUNA
4651_01,0,NESSUNA
4654_01,0,NESSUNA
4655_01,0,NESSUNA
4656_02,0,NESSUNA
4657_01,0,NESSUNA
4658_01,0,NESSUNA
4658_02,0,NESSUNA
4659_01,0,NESSUNA
4661_02,0,NESSUNA
4661_03,0,NESSUNA
4661_04,0,NESSUNA
4661_05,0,NESSUNA
4662_01,0,NESSUNA
4663_01,0,NESSUNA
4663_02,0,NESSUNA
4663_03,0,NESSUNA
4663_04,0,NESSUNA
4663_05,0,NESSUNA
4663_06,0,NESSUNA
4664_01,0,NESSUNA
4665_01,0,NESSUNA
4668_01,0,NESSUNA
4668_02,0,NESSUNA
4676_01,0,NESSUNA
4677_01,0,NESSUNA
4678_01,0,NESSUNA
4679_01,0,NESSUNA
4680_02,0,NESSUNA
4680_04,0,NESSUNA
4684_01,0,NESSUNA
4686_01,0,NESSUNA
4689_01,0,NESSUNA
4690_01,0,NESSUNA
4691_01,0,NESSUNA
4693_01,0,NESSUNA
4693_02,0,NESSUNA
4694_01,0,NESSUNA
4695_01,0,NESSUNA
4695_02,0,NESSUNA
4695_03,0,NESSUNA
4696_01,0,NESSUNA
4704_01,0,NESSUNA
4706_01,0,NESSUNA
4706_02,0,NESSUNA
4709_01,0,NESSUNA
4710_01,0,NESSUNA
4711_01,0,NESSUNA
4712_01,0,NESSUNA
4713_01,0,NESSUNA
4714_01,0,NESSUNA
4717_01,0,NESSUNA
4720_01,0,NESSUNA
4721_01,0,NESSUNA
4723_01,0,NESSUNA
4723_02,0,NESSUNA
4725_01,0,NESSUNA
4726_02,0,NESSUNA
4726_04,0,NESSUNA
4726_05,0,NESSUNA
4728_01,0,NESSUNA
4732_02,0,NESSUNA
4732_03,0,NESSUNA
4733_01,0,NESSUNA
4738_01,0,NESSUNA
4738_02,0,NESSUNA
4739_01,0,NESSUNA
4741_01,0,NESSUNA
4743_01,0,NESSUNA
4744_01,0,NESSUNA
4744_02,0,NESSUNA
4748_01,0,NESSUNA
4750_01,0,NESSUNA
4750_02,0,NESSUNA
4752_01,0,NESSUNA
4754_01,0,NESSUNA
4757_01,0,NESSUNA
4758_01,0,NESSUNA
4759_01,0,NESSUNA
4762_01,0,NESSUNA
4763_01,0,NESSUNA
4764_01,0,NESSUNA
4769_01,0,NESSUNA
4770_01,0,NESSUNA
4770_02,0,NESSUNA
4772_01,0,NESSUNA
4774_01,0,NESSUNA
4774_02,0,NESSUNA
4774_03,0,NESSUNA
4774_04,0,NESSUNA
4775_01,0,NESSUNA
4777_01,0,NESSUNA
4778_01,0,NESSUNA
4780_01,0,NESSUNA
4780_02,0,NESSUNA
4782_02,0,NESSUNA
4782_03,0,NESSUNA
4782_05,0,NESSUNA
4783_01,0,NESSUNA
4784_01,0,NESSUNA
4786_01,0,NESSUNA
4788_01,0,NESSUNA
4791_01,0,NESSUNA
4792_01,0,NESSUNA
4793_01,0,NESSUNA
4793_02,0,NESSUNA
4794_01,0,NESSUNA
4795_01,0,NESSUNA
4797_01,0,NESSUNA
4798_01,0,NESSUNA
4803_01,0,NESSUNA
4804_01,0,NESSUNA
4807_01,0,NESSUNA
4813_01,0,NESSUNA
4814_01,0,NESSUNA
4815_01,0,NESSUNA
4817_01,0,NESSUNA
4818_01,0,NESSUNA
4819_01,0,NESSUNA
4822_01,0,NESSUNA
4822_02,0,NESSUNA
4830_01,0,NESSUNA
4831_01,0,NESSUNA
4838_01,0,NESSUNA
4841_01,0,NESSUNA
4841_02,0,NESSUNA
4841_03,0,NESSUNA
4842_01,0,NESSUNA
4845_01,0,NESSUNA
4846_01,0,NESSUNA
4847_01,0,NESSUNA
4848_01,0,NESSUNA
4850_01,0,NESSUNA
4850_02,0,NESSUNA
4853_01,0,NESSUNA
4856_01,0,NESSUNA
4862_01,0,NESSUNA
4866_01,0,NESSUNA
4868_01,0,NESSUNA
4871_01,0,NESSUNA
4873_01,0,NESSUNA
4874_01,0,NESSUNA
4874_02,0,NESSUNA
4875_01,0,NESSUNA
4876_01,0,NESSUNA
4878_01,0,NESSUNA
4879_01,0,NESSUNA
4880_01,0,NESSUNA
4881_01,0,NESSUNA
4884_01,0,NESSUNA
4885_01,0,NESSUNA
4887_01,0,NESSUNA
4888_01,0,NESSUNA
4889_01,0,NESSUNA
4890_01,0,NESSUNA
4891_01,0,NESSUNA
4891_02,0,NESSUNA
4893_01,0,NESSUNA
4895_01,0,NESSUNA
4897_01,0,NESSUNA
4898_01,0,NESSUNA
4899_01,0,NESSUNA
4899_02,0,NESSUNA
4900_01,0,NESSUNA
4901_01,0,NESSUNA
4901_02,0,NESSUNA
4902_01,0,NESSUNA
4903_01,0,NESSUNA
4904_01,0,NESSUNA
4909_01,0,NESSUNA
4910_01,0,NESSUNA
4911_01,0,NESSUNA
4912_01,0,NESSUNA
4912_02,0,NESSUNA
4913_01,0,NESSUNA
4915_01,0,NESSUNA
4916_01,0,NESSUNA
4917_01,0,NESSUNA
4918_01,0,NESSUNA
4920_01,0,NESSUNA
4923_01,0,NESSUNA
4923_02,0,NESSUNA
4923_03,0,NESSUNA
4924_01,0,NESSUNA
4925_01,0,NESSUNA
4927_01,0,NESSUNA
4927_02,0,NESSUNA
4927_03,0,NESSUNA
4927_04,0,NESSUNA
4929_01,0,NESSUNA
4930_02,0,NESSUNA
4932_02,0,NESSUNA
4933_01,0,NESSUNA
4933_03,0,NESSUNA
4933_04,0,NESSUNA
4934_01,0,NESSUNA
4937_01,0,NESSUNA
4938_01,0,NESSUNA
4939_01,0,NESSUNA
4941_01,0,NESSUNA
4942_02,0,NESSUNA
4944_02,0,NESSUNA
4944_03,0,NESSUNA
4945_01,0,NESSUNA
4946_01,0,NESSUNA
4950_01,0,NESSUNA
4951_01,0,NESSUNA
4952_01,0,NESSUNA
4956_01,0,NESSUNA
4958_01,0,NESSUNA
4963_01,0,NESSUNA
4964_01,0,NESSUNA
4970_01,0,NESSUNA
4972_01,0,NESSUNA
4973_01,0,NESSUNA
4973_02,0,NESSUNA
4974_01,0,NESSUNA
4975_01,0,NESSUNA
4975_02,0,NESSUNA
4975_03,0,NESSUNA
4977_01,0,NESSUNA
4977_02,0,NESSUNA
4979_01,0,NESSUNA
4980_01,0,NESSUNA
4981_03,0,NESSUNA
4987_01,0,NESSUNA
4989_01,0,NESSUNA
4990_01,0,NESSUNA
4992_01,0,NESSUNA
4995_01,0,NESSUNA
4997_01,0,NESSUNA
4998_01,0,NESSUNA
4999_01,0,NESSUNA
5000_01,0,NESSUNA
5003_01,0,NESSUNA
5004_01,0,NESSUNA
5005_01,0,NESSUNA
5006_01,0,NESSUNA
5006_02,0,NESSUNA
5006_03,0,NESSUNA
5007_01,0,NESSUNA
5008_01,0,NESSUNA
5010_01,0,NESSUNA
5012_01,0,NESSUNA
5013_01,0,NESSUNA
5014_02,0,NESSUNA
5015_01,0,NESSUNA
5016_01,0,NESSUNA
5017_01,0,NESSUNA
5018_01,0,NESSUNA
5019_01,0,NESSUNA
5020_01,0,NESSUNA
5021_01,0,NESSUNA
5023_01,0,NESSUNA
5025_01,0,NESSUNA
5027_01,0,NESSUNA
5028_01,0,NESSUNA
5032_01,0,NESSUNA
5034_01,0,NESSUNA
5035_01,0,NESSUNA
5036_01,0,NESSUNA
5036_02,0,NESSUNA
5039_02,0,NESSUNA
5039_03,0,NESSUNA
5039_04,0,NESSUNA
5040_01,0,NESSUNA
5040_02,0,NESSUNA
5042_01,0,NESSUNA
5044_01,0,NESSUNA
5050_01,0,NESSUNA
5051_01,0,NESSUNA
5052_01,0,NESSUNA
5057_01,0,NESSUNA
5058_02,0,NESSUNA
5058_03,0,NESSUNA
5059_01,0,NESSUNA
5060_01,0,NESSUNA
5060_02,0,NESSUNA
5060_03,0,NESSUNA
5061_02,0,NESSUNA
5064_01,0,NESSUNA
5067_01,0,NESSUNA
5069_01,0,NESSUNA
5072_01,0,NESSUNA
5072_02,0,NESSUNA
5073_01,0,NESSUNA
5074_01,0,NESSUNA
5076_01,0,NESSUNA
5083_01,0,NESSUNA
5084_01,0,NESSUNA
5084_02,0,NESSUNA
5085_01,0,NESSUNA
5088_01,0,NESSUNA
5089_01,0,NESSUNA
5089_02,0,NESSUNA
5090_02,0,NESSUNA
5090_04,0,NESSUNA
5090_05,0,NESSUNA
5093_01,0,NESSUNA
5095_01,0,NESSUNA
5097_01,0,NESSUNA
5097_02,0,NESSUNA
5097_03,0,NESSUNA
5103_01,0,NESSUNA
5106_01,0,NESSUNA
5109_01,0,NESSUNA
5111_01,0,NESSUNA
5111_02,0,NESSUNA
5111_03,0,NESSUNA
5112_01,0,NESSUNA
5112_02,0,NESSUNA
5112_03,0,NESSUNA
5115_01,0,NESSUNA
5115_02,0,NESSUNA
5116_01,0,NESSUNA
5116_02,0,NESSUNA
5120_01,0,NESSUNA
5122_01,0,NESSUNA
5125_01,0,NESSUNA
5126_01,0,NESSUNA
5127_01,0,NESSUNA
5127_02,0,NESSUNA
5128_01,0,NESSUNA
5128_02,0,NESSUNA
5129_01,0,NESSUNA
5132_01,0,NESSUNA
5133_01,0,NESSUNA
5133_02,0,NESSUNA
5133_04,0,NESSUNA
5133_05,0,NESSUNA
5133_06,0,NESSUNA
5133_08,0,NESSUNA
5136_01,0,NESSUNA
5138_01,0,NESSUNA
5140_01,0,NESSUNA
5142_01,0,NESSUNA
5142_02,0,NESSUNA
5142_03,0,NESSUNA
5142_04,0,NESSUNA
5145_01,0,NESSUNA
5146_01,0,NESSUNA
5148_01,0,NESSUNA
5148_02,0,NESSUNA
5151_01,0,NESSUNA
5152_01,0,NESSUNA
5154_01,0,NESSUNA
5156_01,0,NESSUNA
5156_02,0,NESSUNA
5161_01,0,NESSUNA
5162_01,0,NESSUNA
5162_02,0,NESSUNA
5163_01,0,NESSUNA
5163_02,0,NESSUNA
5165_01,0,NESSUNA
5166_01,0,NESSUNA
5167_01,0,NESSUNA
5170_01,0,NESSUNA
5171_01,0,NESSUNA
5173_01,0,NESSUNA
5174_01,0,NESSUNA
5174_02,0,NESSUNA
5175_01,0,NESSUNA
5176_01,0,NESSUNA
5177_01,0,NESSUNA
5179_01,0,NESSUNA
5182_01,0,NESSUNA
5182_02,0,NESSUNA
5184_01,0,NESSUNA
5185_01,0,NESSUNA
5186_01,0,NESSUNA
5188_01,0,NESSUNA
5188_02,0,NESSUNA
5188_03,0,NESSUNA
5190_01,0,NESSUNA
5192_01,0,NESSUNA
5193_01,0,NESSUNA
5194_01,0,NESSUNA
5194_02,0,NESSUNA
5196_01,0,NESSUNA
5196_02,0,NESSUNA
5198_01,0,NESSUNA
5202_01,0,NESSUNA
5205_01,0,NESSUNA
5205_02,0,NESSUNA
5206_01,0,NESSUNA
5206_02,0,NESSUNA
5206_03,0,NESSUNA
5207_01,0,NESSUNA
5207_02,0,NESSUNA
5208_01,0,NESSUNA
5208_02,0,NESSUNA
5213_01,0,NESSUNA
5214_01,0,NESSUNA
5216_01,0,NESSUNA
5217_01,0,NESSUNA
5217_02,0,NESSUNA
5218_01,0,NESSUNA
5220_01,0,NESSUNA
5221_01,0,NESSUNA
5223_03,0,NESSUNA
5224_01,0,NESSUNA
5225_01,0,NESSUNA
5226_01,0,NESSUNA
5227_01,0,NESSUNA
5230_01,0,NESSUNA
5234_01,0,NESSUNA
5235_01,0,NESSUNA
5236_01,0,NESSUNA
5238_01,0,NESSUNA
5239_01,0,NESSUNA
5240_01,0,NESSUNA
5242_01,0,NESSUNA
5243_01,0,NESSUNA
5243_02,0,NESSUNA
5244_01,0,NESSUNA
5246_01,0,NESSUNA
5247_01,0,NESSUNA
5248_01,0,NESSUNA
5249_01,0,NESSUNA
5250_01,0,NESSUNA
5251_01,0,NESSUNA
5252_01,0,NESSUNA
5253_01,0,NESSUNA
5254_01,0,NESSUNA
5254_02,0,NESSUNA
5254_04,0,NESSUNA
5255_01,0,NESSUNA
5256_01,0,NESSUNA
5257_01,0,NESSUNA
5258_01,0,NESSUNA
5260_01,0,NESSUNA
5262_01,0,NESSUNA
5264_01,0,NESSUNA
5264_02,0,NESSUNA
5265_01,0,NESSUNA
5266_01,0,NESSUNA
5266_02,0,NESSUNA
5269_01,0,NESSUNA
5271_01,0,NESSUNA
5272_01,0,NESSUNA
5273_01,0,NESSUNA
5274_01,0,NESSUNA
5275_01,0,NESSUNA
5276_01,0,NESSUNA
5277_01,0,NESSUNA
5278_01,0,NESSUNA
5282_01,0,NESSUNA
5282_02,0,NESSUNA
5282_03,0,NESSUNA
5291_01,0,NESSUNA
5292_01,0,NESSUNA
5297_01,0,NESSUNA
5298_01,0,NESSUNA
5299_01,0,NESSUNA
5300_01,0,NESSUNA
5301_01,0,NESSUNA
5301_02,0,NESSUNA
5303_02,0,NESSUNA
5303_03,0,NESSUNA
5303_04,0,NESSUNA
5303_05,0,NESSUNA
5304_01,0,NESSUNA
5305_01,0,NESSUNA
5310_01,0,NESSUNA
5312_01,0,NESSUNA
5313_01,0,NESSUNA
5315_01,0,NESSUNA
5316_01,0,NESSUNA
5320_01,0,NESSUNA
5320_02,0,NESSUNA
5325_01,0,NESSUNA
5326_01,0,NESSUNA
5327_01,0,NESSUNA
5330_01,0,NESSUNA
5331_01,0,NESSUNA
5333_01,0,NESSUNA
5334_01,0,NESSUNA
5334_02,0,NESSUNA
5340_01,0,NESSUNA
5341_01,0,NESSUNA
5343_01,0,NESSUNA
5344_01,0,NESSUNA
5344_02,0,NESSUNA
5346_01,0,NESSUNA
5347_01,0,NESSUNA
5348_01,0,NESSUNA
5350_01,0,NESSUNA
5353_01,0,NESSUNA
5353_02,0,NESSUNA
5354_01,0,NESSUNA
5354_02,0,NESSUNA
5355_01,0,NESSUNA
5356_01,0,NESSUNA
5360_01,0,NESSUNA
5362_01,0,NESSUNA
5363_01,0,NESSUNA
5365_01,0,NESSUNA
5366_01,0,NESSUNA
5367_01,0,NESSUNA
5367_03,0,NESSUNA
5375_01,0,NESSUNA
5375_02,0,NESSUNA
5378_01,0,NESSUNA
5379_01,0,NESSUNA
5380_01,0,NESSUNA
5384_01,0,NESSUNA
5384_02,0,NESSUNA
5385_01,0,NESSUNA
5387_01,0,NESSUNA
5389_01,0,NESSUNA
5390_01,0,NESSUNA
5390_02,0,NESSUNA
5390_03,0,NESSUNA
5392_01,0,NESSUNA
5394_01,0,NESSUNA
5395_01,0,NESSUNA
5397_01,0,NESSUNA
5397_02,0,NESSUNA
5397_03,0,NESSUNA
5401_01,0,NESSUNA
5404_01,0,NESSUNA
5408_01,0,NESSUNA
5408_02,0,NESSUNA
5410_01,0,NESSUNA
5411_01,0,NESSUNA
5413_01,0,NESSUNA
5414_01,0,NESSUNA
5414_02,0,NESSUNA
5414_03,0,NESSUNA
5414_04,0,NESSUNA
5414_05,0,NESSUNA
5415_01,0,NESSUNA
5416_02,0,NESSUNA
5416_03,0,NESSUNA
5420_01,0,NESSUNA
5421_01,0,NESSUNA
5423_01,0,NESSUNA
5423_02,0,NESSUNA
5424_01,0,NESSUNA
5427_02,0,NESSUNA
5427_03,0,NESSUNA
5430_01,0,NESSUNA
5435_01,0,NESSUNA
5437_01,0,NESSUNA
5438_01,0,NESSUNA
5440_01,0,NESSUNA
5440_02,0,NESSUNA
5440_03,0,NESSUNA
5441_01,0,NESSUNA
5443_01,0,NESSUNA
5447_01,0,NESSUNA
5450_01,0,NESSUNA
5453_01,0,NESSUNA
5455_01,0,NESSUNA
5457_01,0,NESSUNA
5458_01,0,NESSUNA
5459_01,0,NESSUNA
5462_01,0,NESSUNA
5463_01,0,NESSUNA
5465_01,0,NESSUNA
5465_03,0,NESSUNA
5466_01,0,NESSUNA
5466_02,0,NESSUNA
5466_03,0,NESSUNA
5466_04,0,NESSUNA
5467_01,0,NESSUNA
5472_01,0,NESSUNA
5476_01,0,NESSUNA
5477_01,0,NESSUNA
5478_01,0,NESSUNA
5479_01,0,NESSUNA
5483_01,0,NESSUNA
5484_01,0,NESSUNA
5485_01,0,NESSUNA
5487_01,0,NESSUNA
5488_01,0,NESSUNA
5488_02,0,NESSUNA
5488_03,0,NESSUNA
5488_04,0,NESSUNA
5489_02,0,NESSUNA
5491_01,0,NESSUNA
5492_01,0,NESSUNA
5494_01,0,NESSUNA
5496_01,0,NESSUNA
5497_01,0,NESSUNA
5497_02,0,NESSUNA
5499_01,0,NESSUNA
5500_01,0,NESSUNA
5501_01,0,NESSUNA
5504_01,0,NESSUNA
5506_01,0,NESSUNA
5507_01,0,NESSUNA
5509_01,0,NESSUNA
5510_01,0,NESSUNA
5511_01,0,NESSUNA
5512_01,0,NESSUNA
5514_01,0,NESSUNA
5514_03,0,NESSUNA
5515_01,0,NESSUNA
5520_01,0,NESSUNA
5521_01,0,NESSUNA
5522_01,0,NESSUNA
5522_02,0,NESSUNA
5523_01,0,NESSUNA
5524_01,0,NESSUNA
5526_02,0,NESSUNA
5527_02,0,NESSUNA
5527_04,0,NESSUNA
5528_01,0,NESSUNA
5529_01,0,NESSUNA
5530_01,0,NESSUNA
5530_02,0,NESSUNA
5531_01,0,NESSUNA
5531_02,0,NESSUNA
5535_02,0,NESSUNA
5535_03,0,NESSUNA
5536_01,0,NESSUNA
5538_01,0,NESSUNA
5538_02,0,NESSUNA
5539_01,0,NESSUNA
5543_01,0,NESSUNA
5545_01,0,NESSUNA
5545_02,0,NESSUNA
5545_03,0,NESSUNA
5546_01,0,NESSUNA
5550_01,0,NESSUNA
5551_01,0,NESSUNA
5552_02,0,NESSUNA
5552_03,0,NESSUNA
5556_01,0,NESSUNA
5557_01,0,NESSUNA
5560_01,0,NESSUNA
5561_01,0,NESSUNA
5561_02,0,NESSUNA
5561_03,0,NESSUNA
5561_04,0,NESSUNA
5563_01,0,NESSUNA
5566_01,0,NESSUNA
5568_01,0,NESSUNA
5568_02,0,NESSUNA
5569_01,0,NESSUNA
5571_01,0,NESSUNA
5572_01,0,NESSUNA
5573_01,0,NESSUNA
5574_01,0,NESSUNA
5575_01,0,NESSUNA
5575_02,0,NESSUNA
5578_01,0,NESSUNA
5580_01,0,NESSUNA
5583_01,0,NESSUNA
5585_01,0,NESSUNA
5585_02,0,NESSUNA
5586_01,0,NESSUNA
5587_01,0,NESSUNA
5589_01,0,NESSUNA
5591_01,0,NESSUNA
5592_01,0,NESSUNA
5594_01,0,NESSUNA
5595_01,0,NESSUNA
5596_01,0,NESSUNA
5601_01,0,NESSUNA
5601_02,0,NESSUNA
5601_04,0,NESSUNA
5601_05,0,NESSUNA
5602_01,0,NESSUNA
5602_02,0,NESSUNA
5606_01,0,NESSUNA
5606_02,0,NESSUNA
5608_01,0,NESSUNA
5609_01,0,NESSUNA
5610_01,0,NESSUNA
5610_02,0,NESSUNA
5611_01,0,NESSUNA
5611_02,0,NESSUNA
5613_01,0,NESSUNA
5614_01,0,NESSUNA
5615_01,0,NESSUNA
5616_01,0,NESSUNA
5618_01,0,NESSUNA
5619_01,0,NESSUNA
5622_01,0,NESSUNA
5623_01,0,NESSUNA
5625_01,0,NESSUNA
5625_03,0,NESSUNA
5625_04,0,NESSUNA
5626_01,0,NESSUNA
5627_01,0,NESSUNA
5628_01,0,NESSUNA
5631_01,0,NESSUNA
5637_01,0,NESSUNA
5639_01,0,NESSUNA
5640_01,0,NESSUNA
5643_01,0,NESSUNA
5643_03,0,NESSUNA
5644_01,0,NESSUNA
5645_01,0,NESSUNA
5647_02,0,NESSUNA
5648_01,0,NESSUNA
5648_02,0,NESSUNA
5650_01,0,NESSUNA
5651_01,0,NESSUNA
5652_01,0,NESSUNA
5653_01,0,NESSUNA
5655_01,0,NESSUNA
5659_01,0,NESSUNA
5661_01,0,NESSUNA
5661_02,0,NESSUNA
5662_01,0,NESSUNA
5662_02,0,NESSUNA
5663_01,0,NESSUNA
5667_01,0,NESSUNA
5671_01,0,NESSUNA
5674_01,0,NESSUNA
5677_01,0,NESSUNA
5679_01,0,NESSUNA
5679_02,0,NESSUNA
5679_03,0,NESSUNA
5680_01,0,NESSUNA
5681_01,0,NESSUNA
5684_02,0,NESSUNA
5684_03,0,NESSUNA
5684_04,0,NESSUNA
5685_01,0,NESSUNA
5686_02,0,NESSUNA
5687_01,0,NESSUNA
5688_01,0,NESSUNA
5689_01,0,NESSUNA
5692_01,0,NESSUNA
5693_01,0,NESSUNA
5695_01,0,NESSUNA
5696_01,0,NESSUNA
5698_01,0,NESSUNA
5700_01,0,NESSUNA
5702_01,0,NESSUNA
5705_01,0,NESSUNA
5706_01,0,NESSUNA
5707_01,0,NESSUNA
5709_01,0,NESSUNA
5710_01,0,NESSUNA
5712_01,0,NESSUNA
5713_01,0,NESSUNA
5714_01,0,NESSUNA
5714_02,0,NESSUNA
5714_04,0,NESSUNA
5716_01,0,NESSUNA
5717_01,0,NESSUNA
5718_01,0,NESSUNA
5719_01,0,NESSUNA
5719_02,0,NESSUNA
5721_01,0,NESSUNA
5721_02,0,NESSUNA
5722_01,0,NESSUNA
5723_01,0,NESSUNA
5724_01,0,NESSUNA
5725_01,0,NESSUNA
5727_01,0,NESSUNA
5728_01,0,NESSUNA
5729_01,0,NESSUNA
5730_01,0,NESSUNA
5732_01,0,NESSUNA
